 Values from hb2.mt2.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              2.0000000E+06  1.7189542E+07  2.3803028E+06
              1.6600000E+06  1.6932040E+07  2.8845515E+06
              1.3300000E+06  1.7247940E+07  2.3292654E+06
              1.0000000E+06  1.6378577E+07  5.1315897E+06
              8.0000000E+05  1.7405272E+07  2.9998187E+06
              6.0000000E+05  3.8560832E+07  5.6438406E+06
              4.0000000E+05  3.4804230E+07  5.8316475E+06
              3.0000000E+05  4.7932067E+07  6.9291686E+06
              2.0000000E+05  7.8377456E+07  1.0518977E+07
              1.0000000E+05  2.8750695E+07  1.1130565E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             7.5494096E+02  6.3030935E+01

         20      1      1      2.9815000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  0.0000000E+00  0.0000000E+00
              1.0000000E+07  9.5874677E+05  5.0651935E+05
              8.0000000E+06  6.1275077E+06  2.2762240E+06
              6.5000000E+06  1.2466161E+07  2.9974080E+06
              5.0000000E+06  8.8935544E+06  1.4717000E+06
              4.0000000E+06  1.1623485E+07  2.2196053E+06
              3.0000000E+06  1.0155641E+07  1.8127447E+06
              2.5000000E+06  2.7344585E+07  4.0489066E+06
              2.0000000E+06  1.3911557E+07  1.9865532E+06
              1.6600000E+06  1.2135907E+07  2.3313011E+06
              1.3300000E+06  1.1565233E+07  2.1755973E+06
              1.0000000E+06  1.1502232E+07  2.3400223E+06
              8.0000000E+05  1.0172238E+07  1.3249004E+06
              6.0000000E+05  3.8368662E+07  6.5118548E+06
              4.0000000E+05  2.0894387E+07  2.8405230E+06
              3.0000000E+05  4.9267099E+07  5.7824750E+06
              2.0000000E+05  9.0220090E+07  1.7335280E+07
              1.0000000E+05  2.9290316E+07  1.1165107E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             6.4029770E+02  5.1175771E+01


