 Values from hb2.mt1.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              2.7300000E+06  6.8246821E+06  9.6915657E+05
              2.4700000E+06  8.5704314E+06  1.3579619E+06
              2.3700000E+06  1.6711262E+06  5.7077573E+05
              2.3500000E+06  1.0713669E+07  1.9945225E+06
              2.2300000E+06  1.8026393E+07  2.3238180E+06
              1.9200000E+06  1.6899967E+07  2.2817051E+06
              1.6500000E+06  3.0108357E+07  2.8935873E+06
              1.3500000E+06  2.9922362E+07  2.9187159E+06
              1.0000000E+06  2.0030949E+07  3.2915980E+06
              8.2100000E+05  1.5828414E+07  2.0995764E+06
              7.4300000E+05  4.8082513E+07  3.5858641E+06
              6.0800000E+05  5.6366439E+07  3.6282234E+06
              4.9800000E+05  4.6921774E+07  3.3422160E+06
              3.6900000E+05  3.7987144E+07  4.1137946E+06
              2.9700000E+05  1.0116710E+08  9.6394632E+06
              1.8300000E+05  1.1144870E+08  7.3312552E+06
              1.1100000E+05  2.2339329E+07  3.2474809E+06
              1.0000000E+05  1.0888677E+08  1.8636986E+07
              6.7400000E+04  1.1687612E+08  1.8191010E+07
              4.0900000E+04  5.6228247E+07  9.1803640E+06
              3.1800000E+04  5.0991180E+07  8.6815009E+06
              2.6100000E+04  2.0604632E+07  6.0574649E+06
              2.4200000E+04  1.6970914E+07  4.2856821E+06
              2.1900000E+04  7.2865793E+07  9.9686590E+06
              1.5000000E+04  1.7385309E+08  1.6197017E+07
              7.1000000E+03  1.8136802E+08  1.5417783E+07
              3.3600000E+03  1.6576910E+08  1.1600923E+07
              1.5900000E+03  3.6966687E+08  3.5581518E+07
              4.5400000E+02  2.1191511E+08  1.9201575E+07
              2.1400000E+02  2.2796427E+08  2.2641631E+07
              1.0100000E+02  3.9068854E+08  2.8356474E+07
              3.7300000E+01  5.4876278E+08  4.4153563E+07
              1.0700000E+01  2.8440656E+08  2.1701178E+07
              5.0400000E+00  3.6471045E+08  3.4219569E+07
              1.8600000E+00  3.2656113E+08  4.1747732E+07
              8.7600000E-01  2.8640634E+08  2.2755672E+07
              4.1400000E-01  1.9520802E+09  8.8222691E+07
              1.0000000E-01  1.0468857E+10  4.0372444E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             6.1040431E+08  2.8136355E+07

          8      1      1      2.5375000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  0.0000000E+00  0.0000000E+00
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  1.5793064E+05  1.5393175E+05
              1.0000000E+07  5.7601318E+04  5.6142821E+04
              8.6100000E+06  7.5437969E+05  4.5025571E+05
              7.4100000E+06  2.3265557E+06  6.9639347E+05
